goods_id,goods_shop,goods_name,comment_count,score1_count,score2_count,score3_count,score4_count,score5_count,comment_cur_page,comment_max_page
11943085270,戴尔华宏创天专卖店,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,28365,233,63,104,201,12124,0,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,0,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,0,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,0,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,0,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,0,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,0,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,0,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,0,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,0,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,0,100
55286544724,戴尔佳富惠呈专卖店,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,3433,36,3,14,27,1735,0,100
55286544724,戴尔佳富惠呈专卖店,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,3433,36,3,14,27,1735,0,100
55286544724,戴尔佳富惠呈专卖店,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,3433,36,3,14,27,1735,0,100
55286544724,戴尔佳富惠呈专卖店,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,3433,36,3,14,27,1735,0,100
55286544724,戴尔佳富惠呈专卖店,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,3433,36,3,14,27,1735,0,100
55286544724,戴尔佳富惠呈专卖店,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,3433,36,3,14,27,1735,0,100
55286544724,戴尔佳富惠呈专卖店,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,3433,36,3,14,27,1735,0,100
55286544724,戴尔佳富惠呈专卖店,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,3433,36,3,14,27,1735,0,100
55286544724,戴尔佳富惠呈专卖店,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,3433,36,3,14,27,1735,0,100
55286544724,戴尔佳富惠呈专卖店,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,3433,36,3,14,27,1735,0,100
25794356862,戴尔宇熙世纪专卖店,戴尔（DELL） 游匣G5 15.6英寸九代酷睿学生电竞游戏本笔记本电脑 珍珠白 i5-9300H GTX1650 4G显卡 16GB 512G高速固态+1T机械  定制,1789,13,3,8,15,656,0,34
25794356862,戴尔宇熙世纪专卖店,戴尔（DELL） 游匣G5 15.6英寸九代酷睿学生电竞游戏本笔记本电脑 珍珠白 i5-9300H GTX1650 4G显卡 16GB 512G高速固态+1T机械  定制,1789,13,3,8,15,656,0,34
25794356862,戴尔宇熙世纪专卖店,戴尔（DELL） 游匣G5 15.6英寸九代酷睿学生电竞游戏本笔记本电脑 珍珠白 i5-9300H GTX1650 4G显卡 16GB 512G高速固态+1T机械  定制,1789,13,3,8,15,656,0,34
25794356862,戴尔宇熙世纪专卖店,戴尔（DELL） 游匣G5 15.6英寸九代酷睿学生电竞游戏本笔记本电脑 珍珠白 i5-9300H GTX1650 4G显卡 16GB 512G高速固态+1T机械  定制,1789,13,3,8,15,656,0,34
25794356862,戴尔宇熙世纪专卖店,戴尔（DELL） 游匣G5 15.6英寸九代酷睿学生电竞游戏本笔记本电脑 珍珠白 i5-9300H GTX1650 4G显卡 16GB 512G高速固态+1T机械  定制,1789,13,3,8,15,656,0,34
25794356862,戴尔宇熙世纪专卖店,戴尔（DELL） 游匣G5 15.6英寸九代酷睿学生电竞游戏本笔记本电脑 珍珠白 i5-9300H GTX1650 4G显卡 16GB 512G高速固态+1T机械  定制,1789,13,3,8,15,656,0,34
25794356862,戴尔宇熙世纪专卖店,戴尔（DELL） 游匣G5 15.6英寸九代酷睿学生电竞游戏本笔记本电脑 珍珠白 i5-9300H GTX1650 4G显卡 16GB 512G高速固态+1T机械  定制,1789,13,3,8,15,656,0,34
25794356862,戴尔宇熙世纪专卖店,戴尔（DELL） 游匣G5 15.6英寸九代酷睿学生电竞游戏本笔记本电脑 珍珠白 i5-9300H GTX1650 4G显卡 16GB 512G高速固态+1T机械  定制,1789,13,3,8,15,656,0,34
25794356862,戴尔宇熙世纪专卖店,戴尔（DELL） 游匣G5 15.6英寸九代酷睿学生电竞游戏本笔记本电脑 珍珠白 i5-9300H GTX1650 4G显卡 16GB 512G高速固态+1T机械  定制,1789,13,3,8,15,656,0,34
25794356862,戴尔宇熙世纪专卖店,戴尔（DELL） 游匣G5 15.6英寸九代酷睿学生电竞游戏本笔记本电脑 珍珠白 i5-9300H GTX1650 4G显卡 16GB 512G高速固态+1T机械  定制,1789,13,3,8,15,656,0,34
23261958814,戴尔华宏创天专卖店,戴尔（DELL）灵越5000 5593/5493 2020款超极本学生办公女生轻薄本手提笔记本电脑 15.6英寸|银色|十代i3-1005G1|UHD 8G内存 256GPcie固态硬盘 热卖版,9772,47,8,14,40,3545,0,94
23261958814,戴尔华宏创天专卖店,戴尔（DELL）灵越5000 5593/5493 2020款超极本学生办公女生轻薄本手提笔记本电脑 15.6英寸|银色|十代i3-1005G1|UHD 8G内存 256GPcie固态硬盘 热卖版,9772,47,8,14,40,3545,0,94
23261958814,戴尔华宏创天专卖店,戴尔（DELL）灵越5000 5593/5493 2020款超极本学生办公女生轻薄本手提笔记本电脑 15.6英寸|银色|十代i3-1005G1|UHD 8G内存 256GPcie固态硬盘 热卖版,9772,47,8,14,40,3545,0,94
23261958814,戴尔华宏创天专卖店,戴尔（DELL）灵越5000 5593/5493 2020款超极本学生办公女生轻薄本手提笔记本电脑 15.6英寸|银色|十代i3-1005G1|UHD 8G内存 256GPcie固态硬盘 热卖版,9772,47,8,14,40,3545,0,94
23261958814,戴尔华宏创天专卖店,戴尔（DELL）灵越5000 5593/5493 2020款超极本学生办公女生轻薄本手提笔记本电脑 15.6英寸|银色|十代i3-1005G1|UHD 8G内存 256GPcie固态硬盘 热卖版,9772,47,8,14,40,3545,0,94
23261958814,戴尔华宏创天专卖店,戴尔（DELL）灵越5000 5593/5493 2020款超极本学生办公女生轻薄本手提笔记本电脑 15.6英寸|银色|十代i3-1005G1|UHD 8G内存 256GPcie固态硬盘 热卖版,9772,47,8,14,40,3545,0,94
23261958814,戴尔华宏创天专卖店,戴尔（DELL）灵越5000 5593/5493 2020款超极本学生办公女生轻薄本手提笔记本电脑 15.6英寸|银色|十代i3-1005G1|UHD 8G内存 256GPcie固态硬盘 热卖版,9772,47,8,14,40,3545,0,94
23261958814,戴尔华宏创天专卖店,戴尔（DELL）灵越5000 5593/5493 2020款超极本学生办公女生轻薄本手提笔记本电脑 15.6英寸|银色|十代i3-1005G1|UHD 8G内存 256GPcie固态硬盘 热卖版,9772,47,8,14,40,3545,0,94
23261958814,戴尔华宏创天专卖店,戴尔（DELL）灵越5000 5593/5493 2020款超极本学生办公女生轻薄本手提笔记本电脑 15.6英寸|银色|十代i3-1005G1|UHD 8G内存 256GPcie固态硬盘 热卖版,9772,47,8,14,40,3545,0,94
23261958814,戴尔华宏创天专卖店,戴尔（DELL）灵越5000 5593/5493 2020款超极本学生办公女生轻薄本手提笔记本电脑 15.6英寸|银色|十代i3-1005G1|UHD 8G内存 256GPcie固态硬盘 热卖版,9772,47,8,14,40,3545,0,94
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,1,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,1,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,1,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,1,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,1,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,1,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,1,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,1,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,1,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,1,100
55286544724,戴尔佳富惠呈专卖店,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,3433,36,3,14,27,1735,1,100
55286544724,戴尔佳富惠呈专卖店,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,3433,36,3,14,27,1735,1,100
55286544724,戴尔佳富惠呈专卖店,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,3433,36,3,14,27,1735,1,100
55286544724,戴尔佳富惠呈专卖店,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,3433,36,3,14,27,1735,1,100
55286544724,戴尔佳富惠呈专卖店,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,3433,36,3,14,27,1735,1,100
55286544724,戴尔佳富惠呈专卖店,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,3433,36,3,14,27,1735,1,100
55286544724,戴尔佳富惠呈专卖店,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,3433,36,3,14,27,1735,1,100
55286544724,戴尔佳富惠呈专卖店,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,3433,36,3,14,27,1735,1,100
55286544724,戴尔佳富惠呈专卖店,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,3433,36,3,14,27,1735,1,100
55286544724,戴尔佳富惠呈专卖店,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,3433,36,3,14,27,1735,1,100
11943085270,戴尔华宏创天专卖店,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,28365,233,63,104,201,12124,1,100
11943085270,戴尔华宏创天专卖店,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,28365,233,63,104,201,12124,1,100
11943085270,戴尔华宏创天专卖店,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,28365,233,63,104,201,12124,1,100
11943085270,戴尔华宏创天专卖店,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,28365,233,63,104,201,12124,1,100
11943085270,戴尔华宏创天专卖店,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,28365,233,63,104,201,12124,1,100
11943085270,戴尔华宏创天专卖店,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,28365,233,63,104,201,12124,1,100
11943085270,戴尔华宏创天专卖店,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,28365,233,63,104,201,12124,1,100
11943085270,戴尔华宏创天专卖店,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,28365,233,63,104,201,12124,1,100
11943085270,戴尔华宏创天专卖店,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,28365,233,63,104,201,12124,1,100
11943085270,戴尔华宏创天专卖店,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,28365,233,63,104,201,12124,1,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,2,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,2,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,2,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,2,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,2,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,2,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,2,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,2,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,2,100
28404544535,戴尔华宏创天专卖店,戴尔（DELL）燃7000 灵越5493/5490/5590 轻薄超极本商务办公学生手提笔记本电脑 成就|银色|14英寸|十代i7|MX250 16G内存 512GPCI-E固态+1T机械 定制,19517,124,22,48,108,8320,2,100
23261958814,戴尔华宏创天专卖店,戴尔（DELL）灵越5000 5593/5493 2020款超极本学生办公女生轻薄本手提笔记本电脑 15.6英寸|银色|十代i3-1005G1|UHD 8G内存 256GPcie固态硬盘 热卖版,9772,47,8,14,40,3545,1,94
